證券代號,證券名稱,融資今日餘額,融資前日餘額,融資增減,融券今日餘額,融券前日餘額,融券增減,券資比
6226,光鼎,4592,5339,-747,2682,2170,512,58.41
6230,尼得科超眾,461,462,-1,0,0,0,0.0
6235,華孚,4410,4393,17,10,13,-3,0.23
6239,力成,22250,21900,350,91,84,7,0.41
6243,迅杰,1573,1591,-18,10,14,-4,0.64
6257,矽格,12985,12319,666,174,80,94,1.34
6269,台郡,10445,10656,-211,152,145,7,1.46
6271,同欣電,6933,6811,122,35,39,-4,0.5
6272,驊陞,289,274,15,0,0,0,0.0
6277,宏正,299,299,0,9,9,0,3.01
6278,台表科,8605,8359,246,84,80,4,0.98
6281,全國電,10,14,-4,0,0,0,0.0
6282,康舒,24324,24238,86,46,42,4,0.19
6283,淳安,2321,2328,-7,1,1,0,0.04
6285,啟碁,14317,14205,112,52,56,-4,0.36
6405,悅城,5652,5648,4,12,10,2,0.21
6409,旭隼,1020,1036,-16,0,0,0,0.0
6412,群電,3010,2999,11,2,2,0,0.07
6414,樺漢,2037,2009,28,1,1,0,0.05
6415,矽力*-KY,4485,4715,-230,132,57,75,2.94
6416,瑞祺電通,3678,3703,-25,14,12,2,0.38
6426,統新,3415,3771,-356,170,205,-35,4.98
6431,光麗-KY,0,0,0,0,0,0,0.0
6438,迅得,3783,3781,2,11,11,0,0.29
6442,光聖,4065,4175,-110,16,14,2,0.39
6443,元晶,6840,6905,-65,231,231,0,3.38
6446,藥華藥,8471,8423,48,23,17,6,0.27
6449,鈺邦,2699,2689,10,9,10,-1,0.33
6451,訊芯-KY,9243,9385,-142,142,173,-31,1.54
6456,GIS-KY,16760,16673,87,167,168,-1,1.0
6464,台數科,1,1,0,0,0,0,0.0
6472,保瑞,3342,3367,-25,35,29,6,1.05
6477,安集,3528,3522,6,110,110,0,3.12
6491,晶碩,933,887,46,1,1,0,0.11
6504,南六,124,124,0,0,0,0,0.0
6505,台塑化,8362,8674,-312,663,514,149,7.93
6515,穎崴,672,674,-2,14,14,0,2.08
6525,捷敏-KY,2205,2268,-63,18,17,1,0.82
6526,達發,1447,1276,171,5,3,2,0.35
6531,愛普*,5554,5800,-246,49,52,-3,0.88
6533,晶心科,2651,2170,481,1394,1296,98,52.58
6534,正瀚-創,1857,1858,-1,0,0,0,0.0
6541,泰福-KY,3564,3551,13,1,1,0,0.03
6550,北極星藥業-KY,0,0,0,0,0,0,0.0
6552,易華電,1036,1037,-1,6,6,0,0.58
6558,興能高,2327,2336,-9,2,2,0,0.09
6573,虹揚-KY,0,0,0,0,0,0,0.0
6579,研揚,1315,1344,-29,0,0,0,0.0
6581,鋼聯,18,18,0,0,0,0,0.0
6582,申豐,416,407,9,0,0,0,0.0
6585,鼎基,1575,1576,-1,31,31,0,1.97
6589,台康生技,2743,2748,-5,4,4,0,0.15
6591,動力-KY,1759,1767,-8,6,6,0,0.34
6592,和潤企業,727,708,19,1,1,0,0.14
6598,ABC-KY,0,0,0,0,0,0,0.0
6605,帝寶,2265,2260,5,1,1,0,0.04
6606,建德工業,591,599,-8,0,0,0,0.0
6614,資拓宏宇,83,83,0,0,0,0,0.0
6625,必應,755,758,-3,0,0,0,0.0
6641,基士德-KY,108,108,0,0,0,0,0.0
6645,金萬林-創,11,11,0,0,0,0,0.0
6655,科定,0,1,-1,0,0,0,0.0
6657,華安,1155,1155,0,0,0,0,0.0
6658,聯策,1583,1583,0,3,3,0,0.19
6666,羅麗芬-KY,283,281,2,0,0,0,0.0
6668,中揚光,3397,2924,473,175,82,93,5.15
6669,緯穎,3524,3433,91,1723,2025,-302,48.89
6670,復盛應用,483,484,-1,1,1,0,0.21
6671,三能-KY,85,85,0,0,0,0,0.0
6672,騰輝電子-KY,6383,6608,-225,19,19,0,0.3
6674,鋐寶科技,236,236,0,0,1,-1,0.0
6689,伊雲谷,1612,1537,75,9,12,-3,0.56
6691,洋基工程,1767,1808,-41,2,0,2,0.11
6695,芯鼎,2904,2940,-36,31,28,3,1.07
6698,旭暉應材,1751,1743,8,10,10,0,0.57
6706,惠特,8024,7823,201,346,311,35,4.31
6715,嘉基,6151,5862,289,84,52,32,1.37
6719,力智,3424,3343,81,0,0,0,0.0
6722,輝創,122,121,1,0,0,0,0.0
6742,澤米,1788,1455,333,26,13,13,1.45
6743,安普新,519,522,-3,0,0,0,0.0
6753,龍德造船,5503,5526,-23,1,1,0,0.02
6754,匯僑設計,118,118,0,0,0,0,0.0
6756,威鋒電子,623,627,-4,0,0,0,0.0
6757,台灣虎航,3163,3162,1,3,3,0,0.09
6768,志強-KY,1066,1046,20,1,1,0,0.09
6770,力積電,131528,131887,-359,2457,1678,779,1.87
6771,平和環保-創,53,53,0,0,0,0,0.0
6776,展碁國際,609,618,-9,0,0,0,0.0
6781,AES-KY,2379,2365,14,0,0,0,0.0
6782,視陽,442,429,13,2,2,0,0.45
6789,采鈺,4905,4911,-6,52,40,12,1.06
6790,永豐實,391,414,-23,0,0,0,0.0
6792,詠業,250,254,-4,7,7,0,2.8
6794,向榮生技,351,349,2,0,0,0,0.0
6796,晉弘,630,631,-1,2,2,0,0.32
6799,來頡,2010,1959,51,0,0,0,0.0
6805,富世達,2731,2711,20,37,23,14,1.35
6807,峰源-KY,143,143,0,0,0,0,0.0
6830,汎銓,4354,4334,20,556,242,314,12.77
6831,邁科,1600,1627,-27,29,30,-1,1.81
6834,天二科技,5609,5385,224,155,141,14,2.76
6835,圓裕,770,771,-1,0,0,0,0.0
6838,台新藥,2299,2306,-7,0,0,0,0.0
6854,錼創科技-KY創,2358,2352,6,8,6,2,0.34
6861,睿生光電,2962,2761,201,34,28,6,1.15
6862,三集瑞-KY,864,856,8,1,1,0,0.12
6863,永道-KY,1247,1244,3,1,1,0,0.08
6869,雲豹能源,2716,2710,6,30,31,-1,1.1
6873,泓德能源,3328,3323,5,19,19,0,0.57
6885,全福生技,2185,2174,11,5,3,2,0.23
6887,寶綠特-KY,1074,1070,4,0,0,0,0.0
6890,來億-KY,866,852,14,53,53,0,6.12
6901,鑽石投資,6670,6697,-27,17,11,6,0.25
6902,GOGOLOOK,907,663,244,0,0,0,0.0
6906,現觀科,523,526,-3,0,0,0,0.0
6909,創控,1631,1640,-9,10,10,0,0.61
6914,阜爾運通,289,288,1,0,0,0,0.0
6916,華凌,349,349,0,0,0,0,0.0
6918,愛派司,40,40,0,0,0,0,0.0
6919,康霈*,0,0,0,0,0,0,0.0
6923,中台,1615,1632,-17,0,0,0,0.0
6928,攸泰科技,686,689,-3,7,7,0,1.02
6931,青松健康,108,109,-1,0,0,0,0.0
6933,AMAX-KY,1841,1786,55,26,31,-5,1.41
6934,心誠鎂,209,136,73,0,0,0,0.0
6936,永鴻生技,259,258,1,0,0,0,0.0
6937,天虹,1635,1590,45,11,9,2,0.67
6944,兆聯實業,1042,1058,-16,16,17,-1,1.54
6949,沛爾生醫*-創,110334,110207,127,334,353,-19,0.3
6951,青新-創,71,76,-5,0,0,0,0.0
6952,大武山,44,42,2,0,0,0,0.0
6957,裕慶-KY,1822,1784,38,308,301,7,16.9
6958,日盛台駿,114,114,0,0,0,0,0.0
6962,奕力-KY,9356,9346,10,4,4,0,0.04
6965,中傑-KY,42,42,0,0,0,0,0.0
6994,富威電力,2913,2934,-21,378,371,7,12.98
7631,聚賢研發-創,315,313,2,0,0,0,0.0
7705,三商餐飲,102,101,1,0,0,0,0.0
7711,永擎,2085,2181,-96,62,81,-19,2.97
7721,微程式,1025,1026,-1,0,0,0,0.0
7722,LINEPAY,365,363,2,0,0,0,0.0
7730,暉盛-創,584,616,-32,0,0,0,0.0
7732,金興精密,68,68,0,0,0,0,0.0
7736,虎山,74,74,0,0,0,0,0.0
7740,熙特爾-創,2311,2190,121,0,0,0,0.0
7749,意騰-KY,1120,1125,-5,1,1,0,0.09
7750,新代,673,671,2,0,0,0,0.0
7765,中華資安,612,598,14,0,0,0,0.0
7769,鴻勁,436,425,11,5,0,5,1.15
7780,大研生醫*,350,347,3,0,0,0,0.0
7786,東方風能,261,255,6,0,0,0,0.0
7788,松川精密,3064,2945,119,31,31,0,1.01
7791,皇家可口,12,12,0,0,0,0,0.0
7795,長廣,1822,1721,101,6,7,-1,0.33
7799,禾榮科,1998,2074,-76,41,44,-3,2.05
7823,奧義賽博-KY創,14,15,-1,0,0,0,0.0
8011,台通,3345,3292,53,11,11,0,0.33
8016,矽創,1267,1278,-11,0,0,0,0.0
8021,尖點,15243,14578,665,112,118,-6,0.73
8028,昇陽半導體,7091,6471,620,79,45,34,1.11
8033,雷虎,6518,6604,-86,283,274,9,4.34
8039,台虹,22437,21173,1264,1463,1394,69,6.52
8045,達運光電,5003,5024,-21,0,0,0,0.0
8046,南電,10135,10144,-9,501,530,-29,4.94
8070,長華*,5289,5288,1,24,24,0,0.45
8072,陞泰,1746,1717,29,0,0,0,0.0
8081,致新,1586,1583,3,1,1,0,0.06
8101,華冠,0,0,0,0,0,0,0.0
8103,瀚荃,7863,6778,1085,202,241,-39,2.57
8104,錸寶,3488,3464,24,5,3,2,0.14
8105,凌巨,11574,11535,39,552,515,37,4.77
8110,華東,15245,15122,123,339,182,157,2.22
8112,至上,16690,16767,-77,2023,2034,-11,12.12
8114,振樺電,1289,1259,30,1,1,0,0.08
8131,福懋科,4816,4799,17,58,42,16,1.2
8150,南茂,18753,18699,54,401,247,154,2.14
8162,微矽電子-創,1999,1995,4,1,1,0,0.05
8163,達方,2397,2400,-3,3,6,-3,0.13
8201,無敵,0,0,0,0,0,0,0.0
8210,勤誠,4220,4170,50,12,12,0,0.28
8213,志超,3439,3443,-4,0,0,0,0.0
8215,明基材,3690,3530,160,52,41,11,1.41
8222,寶一,3036,3031,5,6,6,0,0.2
8249,菱光,3680,3682,-2,3,3,0,0.08
8261,富鼎,6460,6549,-89,11,33,-22,0.17
8271,宇瞻,5808,5745,63,457,463,-6,7.87
8341,日友,328,331,-3,0,0,0,0.0
8367,建新國際,13,14,-1,0,0,0,0.0
8374,羅昇,1524,1525,-1,5,5,0,0.33
8404,百和興業-KY,2937,2936,1,40,40,0,1.36
8411,福貞-KY,57,57,0,0,0,0,0.0
8422,可寧衛*,23270,23331,-61,26,12,14,0.11
8429,金麗-KY,13991,14001,-10,0,0,0,0.0
8438,昶昕,3247,3247,0,0,0,0,0.0
8442,威宏-KY,644,645,-1,32,32,0,4.97
8443,阿瘦,28,28,0,0,0,0,0.0
8454,富邦媒,1418,1423,-5,27,27,0,1.9
8462,柏文,1177,1177,0,1,1,0,0.08
8463,潤泰材,81,81,0,0,0,0,0.0
8464,億豐,53,53,0,0,0,0,0.0
8466,美吉吉-KY,1273,1276,-3,0,0,0,0.0
8467,波力-KY,178,180,-2,0,0,0,0.0
8473,山林水,3334,3327,7,748,770,-22,22.44
8476,台境*,18970,18902,68,116,116,0,0.61
8478,東哥遊艇,886,876,10,9,9,0,1.02
8481,政伸,3,3,0,0,0,0,0.0
8482,商億-KY,136,137,-1,0,0,0,0.0
8487,愛爾達-創,41,41,0,0,0,0,0.0
8488,吉源-KY,37,39,-2,0,0,0,0.0
8499,鼎炫-KY,613,614,-1,0,0,0,0.0
8926,台汽電,6554,6485,69,38,38,0,0.58
8940,新天地,97,97,0,0,0,0,0.0
8996,高力,8882,8522,360,153,105,48,1.72
9103,美德醫療-DR,3471,3445,26,1,1,0,0.03
910322,康師傅-DR,0,0,0,0,0,0,0.0
9105,泰金寶-DR,47227,47388,-161,205,35,170,0.43
910861,神州-DR,0,0,0,0,0,0,0.0
911868,同方友友-DR,0,0,0,0,0,0,0.0
912000,晨訊科-DR,14374,14284,90,0,0,0,0.0
9136,巨騰-DR,11484,11489,-5,0,0,0,0.0
9802,鈺齊-KY,2021,2012,9,7,7,0,0.35
9902,台火,3088,3103,-15,1,1,0,0.03
9904,寶成,25982,26013,-31,4,4,0,0.02
9905,大華,26,26,0,0,0,0,0.0
9906,欣巴巴,365,368,-3,0,0,0,0.0
9907,統一實,3436,3819,-383,3,4,-1,0.09
9908,大台北,108,111,-3,0,0,0,0.0
9910,豐泰,1914,1928,-14,2,2,0,0.1
9911,櫻花,378,379,-1,0,0,0,0.0
9912,偉聯,0,0,0,0,0,0,0.0
9914,美利達,2417,2415,2,21,18,3,0.87
9917,中保科,52,54,-2,0,0,0,0.0
9918,欣天然,48,48,0,0,0,0,0.0
9919,康那香,7942,7944,-2,1,1,0,0.01
9921,巨大,1316,1325,-9,24,19,5,1.82
9924,福興,748,747,1,0,0,0,0.0
9925,新保,7,7,0,0,0,0,0.0
9926,新海,6,6,0,0,0,0,0.0
9927,泰銘,65,62,3,0,0,0,0.0
9928,中視,427,428,-1,0,0,0,0.0
9929,秋雨,0,0,0,0,0,0,0.0
9930,中聯資源,19,22,-3,0,0,0,0.0
9931,欣高,71,63,8,0,0,0,0.0
9933,中鼎,4725,4780,-55,85,86,-1,1.8
9934,成霖,5338,5321,17,0,0,0,0.0
9935,慶豐富,1330,1325,5,0,0,0,0.0
9937,全國,143,143,0,0,0,0,0.0
9938,百和,3573,3563,10,103,103,0,2.88
9939,宏全,1263,1271,-8,5,6,-1,0.4
9940,信義,1234,1216,18,0,0,0,0.0
9941,裕融,696,692,4,2,2,0,0.29
9942,茂順,49,49,0,0,0,0,0.0
9943,好樂迪,73,72,1,0,0,0,0.0
9944,新麗,5560,5564,-4,0,0,0,0.0
9945,潤泰新,18008,18013,-5,24,24,0,0.13
9946,三發地產,904,898,6,0,0,0,0.0
9955,佳龍,1354,1352,2,123,123,0,9.08
9958,世紀鋼,8550,8615,-65,13,15,-2,0.15
